Mean_FCC1,Mean_FCC2,Mean_FCC3,Mean_FCC4,Mean_FCC5,Mean_FCC6,Mean_FCC7,Mean_FCC8,Mean_FCC9,Mean_FCC10,Mean_FCC11,Mean_FCC12,STD_FCC1,STD_FCC2,STD_FCC3,STD_FCC4,STD_FCC5,STD_FCC6,STD_FCC7,STD_FCC8,STD_FCC9,STD_FCC10,STD_FCC11,STD_FCC12,SKEW_FCC1,SKEW_FCC2,SKEW_FCC3,SKEW_FCC4,SKEW_FCC5,SKEW_FCC6,SKEW_FCC7,SKEW_FCC8,SKEW_FCC9,SKEW_FCC10,SKEW_FCC11,SKEW_FCC12,KUR_FCC1,KUR_FCC2,KUR_FCC3,KUR_FCC4,KUR_FCC5,KUR_FCC6,KUR_FCC7,KUR_FCC8,KUR_FCC9,KUR_FCC10,KUR_FCC11,KUR_FCC12,DER1_FCC1,DER1_FCC2,DER1_FCC3,DER1_FCC4,DER1_FCC5,DER1_FCC6,DER1_FCC7,DER1_FCC8,DER1_FCC9,DER1_FCC10,DER1_FCC11,DER1_FCC12,DER2_FCC1,DER2_FCC2,DER2_FCC3,DER2_FCC4,DER2_FCC5,DER2_FCC6,DER2_FCC7,DER2_FCC8,DER2_FCC9,DER2_FCC10,DER2_FCC11,DER2_FCC12,LENGTH,MINFREC,MAXFREC,DOMFREC,CLASS
9.7127,0.34642,-1.3548,0.44343,-0.3269,0.33899,-0.2187,0.089664,-0.12135,0.040534,-8.3908e-15,-0.040534,4.8677,1.9442,1.1993,0.9408,0.61447,0.3859,0.23003,0.29058,0.2262,0.098499,5.3341e-15,0.098499,0.34886,0.70782,-0.19763,-2.0173,-0.15378,-0.12921,0.46126,-0.57092,-0.93989,0.2109,-0.48862,-0.2109,1.7673,2.6433,3.0447,6.0122,2.0295,1.8536,3.7914,2.2025,2.2895,1.5136,1.8771,1.5136,0.44823,-0.45825,-0.1454,0.13743,-0.16307,0.077642,0.052598,0.027585,-0.016997,0.0091522,-9.5473e-16,-0.0091522,-1.6712,0.13743,0.35664,-0.00095324,0.10562,-0.076466,-0.0063221,-0.037462,0.054594,0.0013431,1.6439e-15,-0.0013431,0.5683,3759.3,5196.8,4367.4,8
9.946,0.62293,-1.7606,0.2474,-0.64322,0.2575,-0.15328,0.13326,-0.1064,0.089988,-8.1176e-15,-0.089988,4.3465,2.4813,1.1715,0.7975,0.5721,0.22591,0.3116,0.20218,0.22906,0.15732,5.4957e-15,0.15732,0.15694,1.0159,0.10732,-1.087,0.41336,-0.021186,0.59383,0.49027,0.52245,-1.2616,-0.04089,1.2616,1.5471,2.914,2.7456,2.787,2.5834,1.8636,1.9593,1.9439,2.2287,4.0307,1.7961,4.0307,-0.46517,-0.61788,0.019391,0.19118,0.0068574,0.021988,-0.051409,-0.0084576,0.036278,0.022523,-3.619e-16,-0.022523,-1.202,0.58111,0.16534,-0.13147,0.079604,-0.017835,0.073772,-0.06098,0.031218,-0.014012,1.8201e-15,0.014012,0.44652,3801.5,5239.1,4694.9,8
9.759,0.30806,-1.4973,0.37706,-0.44814,0.23485,-0.037839,0.039269,-0.18931,0.037255,-8.4911e-15,-0.037255,5.2608,1.9954,1.1864,0.63028,0.26237,0.32932,0.31722,0.23443,0.15528,0.13925,5.3405e-15,0.13925,0.34609,1.0233,-0.58669,-0.8574,-0.18719,-0.071085,0.28286,-0.12684,-0.69145,-0.89992,-0.66613,0.89992,1.673,3.1526,2.4836,2.6421,1.7363,1.6418,1.8044,2.4578,3.1554,2.977,1.9019,2.977,-1.1031,-0.40186,0.15843,0.18759,-0.022749,0.0080467,-0.024762,0.0041984,0.035891,0.0029421,4.7409e-16,-0.0029421,-1.0517,0.50968,0.21209,-0.069793,0.056801,-0.088238,0.076577,-0.0064795,0.0091394,-0.029367,1.5365e-15,0.029367,0.55815,3783.4,5221,4391.6,8
10.49,0.54795,-2.4914,0.10754,-0.41209,0.40459,-0.18441,0.13268,-0.19786,0.03687,-8.5799e-15,-0.03687,3.8472,2.3364,0.79108,0.68028,0.5707,0.28195,0.32164,0.24755,0.28943,0.14481,4.7313e-15,0.14481,-0.097235,1.091,-0.37028,-1.1782,-0.65416,-0.16488,0.22887,0.55016,0.21381,-1.2984,-0.26298,1.2984,1.8692,3.07,1.726,3.6631,2.2673,2.6045,2.1491,2.0654,2.23,3.7059,1.6078,3.7059,-1.1412,-0.32023,0.13868,0.073589,0.050842,0.028898,0.013174,-0.06892,0.014452,0.031867,6.6549e-16,-0.031867,-0.48557,0.51715,0.022266,-0.057126,0.10693,-0.087969,0.045924,-0.019174,-0.033961,-0.0042512,1.0689e-15,0.0042512,0.42623,3831.7,5196.8,4380.7,8
10.252,0.63482,-1.7666,0.14344,-0.60287,0.40469,-0.15386,0.02284,-0.19032,-0.079962,-8.4477e-15,0.079962,4.5879,1.5735,1.3396,0.8537,0.65972,0.37942,0.30942,0.25084,0.18632,0.17001,4.7082e-15,0.17001,0.33639,1.4437,0.16397,-1.0202,-0.14526,-0.42943,0.49487,-0.63302,-0.48937,1.4197,-0.67984,-1.4197,1.5824,4.8116,3.8747,4.1318,1.9688,2.0328,2.2368,1.8965,2.3062,4.5454,1.8193,4.5454,-0.2965,-0.30756,-0.096351,-0.01846,-0.061385,0.03227,0.0042134,0.038619,-0.013274,0.026794,-3.2896e-17,-0.026794,-1.446,0.29941,0.23648,-0.072088,0.22026,-0.02852,0.038347,-0.03014,0.040708,-0.0076383,1.6587e-15,0.0076383,0.55815,3729.1,5227,4337.2,8
9.6627,0.12757,-1.7297,0.32848,-0.45048,0.29009,-0.13513,0.04868,-0.074231,0.10013,-8.5252e-15,-0.10013,5.2026,2.2671,1.54,0.85356,0.29797,0.24987,0.26931,0.33038,0.12477,0.18539,6.0932e-15,0.18539,0.23645,0.82923,-0.30729,-1.5739,0.11261,-0.81297,-0.08831,-1.2273,-1.9812,-0.15973,-0.45669,0.15973,1.594,3.3478,2.4213,4.6795,1.6157,2.7328,1.5056,3.1895,5.9823,2.0894,1.6867,2.0894,-0.22255,-0.46745,-0.070282,0.13677,-0.0077374,-0.006347,-0.0053553,0.047679,0.015698,0.016403,-3.9063e-16,-0.016403,-1.5981,0.53151,0.37296,-0.081517,0.064643,-0.036602,0.019537,-0.0071727,0.020875,-0.020915,2.101e-15,0.020915,0.548,3674.7,5178.7,4691.9,8
11.191,0.79946,-2.3846,0.75088,-0.79245,0.3712,-0.1347,-0.057119,-0.12417,-0.069313,-9.2175e-15,0.069313,3.5375,2.0028,1.4612,0.86846,0.53583,0.28281,0.29167,0.30813,0.17326,0.14964,4.6304e-15,0.14964,-0.18672,0.85795,0.84207,-1.6305,0.35878,0.34247,0.035323,-0.20075,-0.041157,0.58876,0.18913,-0.58876,1.7507,3.0997,3.6382,4.7109,2.5209,1.7288,3.0235,1.6049,1.7962,2.7582,1.9232,2.7582,-0.48964,-0.35095,-0.11569,0.16652,-0.021573,-0.04457,-0.010225,0.005009,0.017582,-0.00074714,-2.5382e-17,0.00074714,-0.66097,0.39583,-0.036044,-0.03712,0.11487,-0.037101,0.059906,-0.076979,0.026133,-0.013211,1.066e-15,0.013211,0.53786,3807.6,5166.6,4701,8
9.4031,0.44456,-1.7485,0.50657,-0.58116,0.45731,-0.18778,0.24391,-0.29763,-0.044838,-7.8578e-15,0.044838,3.7089,2.2971,1.5503,0.75412,0.58653,0.44058,0.41625,0.22241,0.2132,0.1921,4.695e-15,0.1921,0.27536,0.66874,-0.15404,-1.5094,0.41363,-1.3603,0.96042,-0.31808,-0.55025,-0.86014,-0.3285,0.86014,1.7207,2.1665,3.2163,5.1329,2.0354,4.5226,3.7889,2.1456,3.3255,2.6517,1.7445,2.6517,-0.95878,-0.40625,0.25362,0.085076,0.060339,0.0055009,-0.086589,0.005167,-0.016164,0.0027129,3.6497e-16,-0.0027129,-0.55749,0.59922,0.083494,-0.095969,0.11299,-0.051088,0.063849,-0.03172,0.011285,-0.034711,1.2054e-15,0.034711,0.43637,3741.1,5202.9,4683,8
6.4075,-0.69857,-1.0242,0.11652,-0.20659,0.2845,-0.034902,-0.073096,-0.11067,-0.02374,-6.6858e-15,0.02374,4.0062,1.7693,0.56339,0.61667,0.62249,0.46781,0.31874,0.21801,0.14941,0.16816,5.0618e-15,0.16816,-0.22568,1.2452,0.21701,-1.2664,-0.35324,0.079464,-0.25892,0.97623,-0.9827,0.038689,0.21735,-0.038689,2.3782,3.6306,1.8672,4.0796,2.0047,1.8339,1.6662,3.6572,2.7592,2.4757,1.7477,2.4757,0.16418,-0.46458,0.0077798,0.036607,0.048857,0.045286,0.031345,-0.042274,-0.026887,0.019165,-7.1988e-16,-0.019165,-1.1366,0.32479,0.056625,-0.0051307,0.053688,0.019768,0.098296,0.011977,-0.0082551,0.0052048,1.4711e-15,-0.0052048,0.36534,3970.7,4943.1,4681.1,8
9.6109,0.54681,-2.0941,0.27484,-0.6316,0.39606,-0.12433,0.038691,-0.10947,0.0086851,-7.892e-15,-0.0086851,4.2293,2.5359,1.5173,0.91514,0.53253,0.3606,0.31272,0.26994,0.287,0.21724,5.8612e-15,0.21724,-0.34476,0.38038,0.013323,-0.68523,0.81263,0.086274,0.82659,-0.91339,-0.93749,-0.57506,0.13096,0.57506,1.9847,1.508,2.3799,3.0672,2.313,2.0731,2.0886,2.8544,3.8686,2.859,1.4707,2.859,0.67955,-0.81786,-0.19464,0.085664,-0.10521,0.024398,-0.03839,0.056359,0.054596,-0.018426,-1.6731e-15,0.018426,-1.169,0.12478,0.43781,-0.0018896,0.050769,-0.046538,-0.036795,0.036079,0.053887,0.010539,1.1827e-15,-0.010539,0.31459,3735.1,5184.7,4343.3,8
6.6085,-0.20028,-1.0186,0.16961,-0.41262,0.13445,0.0068921,-0.028598,-0.070187,0.078801,-6.2185e-15,-0.078801,3.8003,1.2781,0.91763,0.38222,0.43204,0.37453,0.32423,0.16674,0.15508,0.095219,4.4213e-15,0.095219,0.65496,0.46309,-0.94192,-0.31619,0.002307,0.12715,0.85133,-0.53637,0.31973,-1.024,-0.81868,1.024,1.9501,3.0903,3.2186,2.0514,2.1481,2.0942,2.8155,3.057,1.5601,3.3332,2.2164,3.3332,-0.84969,-0.082761,0.12972,0.041177,0.10865,0.051382,-0.040313,0.021585,-0.038608,0.0016504,7.0748e-16,-0.0016504,-0.59715,0.33037,0.07953,0.020732,-0.0017449,-0.0023467,0.034885,-0.0099383,0.022789,-0.0031648,9.4677e-16,0.0031648,0.55815,3904.2,5088.1,4706.1,8
8.6129,-0.31283,-1.4462,0.15533,-0.49365,0.43783,-0.18473,0.11246,-0.11296,0.071799,-8.0035e-15,-0.071799,4.9264,2.4516,1.4655,0.66219,0.60356,0.35266,0.31957,0.21602,0.20724,0.20041,6.1506e-15,0.20041,-0.098221,0.4742,-0.74309,-0.48473,0.4361,0.68081,0.34863,0.42369,0.10109,0.62379,-0.096027,-0.62379,1.7522,2.0442,2.2206,3.149,2.9146,2.3285,2.3903,1.9488,2.2639,1.8457,1.4068,1.8457,1.2231,-0.62991,-0.23722,0.089758,0.030272,0.027632,-0.046347,0.028712,-0.0025981,-0.013929,-1.9404e-15,0.013929,-1.1683,-0.3844,0.41595,0.0031406,-0.020512,-0.043808,0.066667,0.043824,0.044955,0.020424,5.4619e-16,-0.020424,0.41608,3668.7,5100.2,4341.4,8
10.29,-0.0888,-1.4671,0.34373,-0.59541,0.34721,-0.22133,0.16667,-0.14008,0.094621,-9.338e-15,-0.094621,5.132,1.4862,1.121,0.6251,0.32529,0.24612,0.1431,0.14451,0.2483,0.12804,5.425e-15,0.12804,0.17677,-0.15367,-0.40972,-1.3734,0.49073,-0.27556,-0.051951,0.97749,-0.91415,-1.3813,-0.3094,1.3813,1.4585,1.9781,2.0562,4.7739,3.0401,1.5788,1.8859,3.3281,2.7303,4.4923,1.6854,4.4923,-0.824,-0.28971,0.19321,0.093436,-0.0069355,0.026075,0.0077458,0.023351,0.023609,0.0082059,3.7951e-16,-0.0082059,-1.3068,0.43385,0.18474,-0.039177,0.031159,-0.055728,-0.01993,-0.0024996,0.030274,-0.01086,1.7265e-15,0.01086,0.67993,3741.1,5166.6,4693.7,8
8.9965,0.10129,-1.8014,0.28225,-0.45976,0.30908,-0.15376,0.18132,-0.18204,-0.012967,-7.9483e-15,0.012967,4.3699,2.3668,1.4437,0.92547,0.56516,0.3341,0.35209,0.22083,0.19556,0.14036,5.0708e-15,0.14036,-0.039832,0.7798,0.03364,-1.0046,1.0728,0.3708,0.053859,-0.56855,-0.033434,0.063349,-0.15516,-0.063349,1.7805,2.2073,2.4793,2.4264,3.3589,2.1261,2.0765,2.3607,1.5416,3.0216,1.5981,3.0216,-0.40923,-0.67011,0.018002,0.22677,-0.075214,0.051193,-0.084664,0.045006,-0.0040335,0.029949,-4.3102e-16,-0.029949,-1.1564,0.50212,0.23007,-0.1787,0.11526,-0.082668,0.024959,-0.040071,0.042934,-0.0069239,1.6618e-15,0.0069239,0.41608,3717,5275.3,4691.1,8
9.1803,0.047269,-1.6174,0.52785,-0.51928,0.42491,-0.14267,0.1218,-0.26642,0.034211,-8.1463e-15,-0.034211,4.0744,2.3533,1.555,0.81147,0.59099,0.34067,0.23284,0.29383,0.24131,0.2748,5.1185e-15,0.2748,0.1435,0.35064,-0.55751,-1.6753,0.60013,0.11246,1.7025,0.0019857,0.16776,-0.38116,-0.31649,0.38116,1.7885,1.9863,3.0662,5.3169,2.4329,2.1021,5.0332,2.4701,2.0182,2.5322,1.5747,2.5322,-0.79567,-0.45915,0.13877,0.12143,0.0026566,-0.018898,-0.01861,0.065194,0.026222,-0.025474,9.354e-17,0.025474,-0.84049,0.70636,0.18224,-0.082339,0.11415,-0.06655,0.0088151,-0.067152,-0.055313,-0.022687,1.6331e-15,0.022687,0.43637,3704.9,5172.7,4684.4,8
8.771,0.89672,-2.242,0.26303,-0.87648,0.52304,-0.065695,-0.019019,-0.076589,0.074559,-6.5067e-15,-0.074559,3.5141,3.0628,1.5996,1.1819,0.61795,0.72567,0.41113,0.32253,0.24431,0.19532,6.2794e-15,0.19532,-0.77681,0.19075,-0.21298,-1.1605,0.45059,-0.91473,0.33594,-0.31363,1.081,0.3971,0.66631,-0.3971,2.8437,1.4118,1.7533,2.9983,2.5751,3.2301,2.7832,2.4472,2.7868,3.2255,1.9848,3.2255,0.65941,-1.0397,0.090067,0.19727,-0.12783,0.057442,0.0038942,0.094981,-0.038764,0.034916,-1.8987e-15,-0.034916,-0.8325,0.13808,0.37671,-0.27009,0.082041,-0.094088,-0.017605,0.012789,0.044084,0.022726,9.4097e-16,-0.022726,0.21311,3753.2,5142.5,4345.2,8
6.393,0.022042,-0.99163,0.19681,-0.32087,0.20615,-0.057043,0.12754,-0.047556,0.044002,-5.7459e-15,-0.044002,3.0132,1.5075,0.90024,0.36001,0.54923,0.1718,0.26452,0.23016,0.08945,0.13626,3.7204e-15,0.13626,0.49778,0.73191,-1.7405,-0.8278,0.88335,-0.10495,-0.61469,0.1734,-0.35878,0.11199,-0.78693,-0.11199,1.9171,3.6637,5.4614,2.5698,2.9954,2.2316,2.5424,2.7483,2.1181,1.9841,2.4027,1.9841,-0.74403,-0.11627,0.15775,0.068771,0.0040099,0.012678,0.04262,0.027,0.002566,-0.029435,4.9061e-16,0.029435,-0.42283,0.39792,0.01139,0.010254,-0.039466,-0.014131,-0.010017,-0.011035,0.005874,-0.01178,8.8618e-16,0.01178,0.5683,3904.2,5124.3,4485.5,8
5.727,0.60898,-1.518,-0.04278,-0.54893,0.065924,-0.24546,0.14201,-0.067857,0.013691,-4.2516e-15,-0.013691,3.8292,1.9142,1.4421,0.77908,0.45436,0.51074,0.35169,0.26785,0.22033,0.28093,4.9746e-15,0.28093,-0.35518,0.31455,0.50836,-0.49861,-0.29257,-0.043128,0.74165,-0.037831,-0.64512,-1.1739,0.16029,1.1739,1.899,1.8309,2.2554,1.8469,2.1565,2.3504,2.3312,2.7258,2.8208,4.2866,1.5312,4.2866,1.0876,-0.60399,-0.319,0.068406,0.062463,0.07891,-0.03087,0.041763,-0.053556,0.068114,-1.6494e-15,-0.068114,-0.70616,-0.089928,0.33066,-0.0043132,-0.014077,-0.0043293,-0.027387,0.0064441,-0.0347,-0.032454,5.0465e-16,0.032454,0.274,3837.8,5154.5,4537.4,8
11.034,0.41196,-1.693,0.67075,-0.39656,0.15201,-0.26106,0.13586,-0.19264,0.03037,-9.6153e-15,-0.03037,5.7638,1.8697,1.8248,0.85001,0.72253,0.45609,0.27729,0.17242,0.20482,0.18415,5.3265e-15,0.18415,0.57637,1.6024,-0.1241,-0.75235,0.2937,-1.9803,0.21923,0.016344,-1.056,-0.053494,-0.91649,0.053494,1.7546,4.7724,2.1227,3.1498,2.4748,6.0008,2.2142,2.508,3.3855,2.3655,2.8134,2.3655,-0.02594,-0.37342,-0.14124,0.054281,-0.12454,0.058003,-0.027875,0.023184,0.022196,-0.0014782,-4.0061e-16,0.0014782,-1.8675,0.11565,0.47244,-0.049039,0.14107,-0.020881,0.046083,-0.0047717,0.022728,-0.012255,1.8094e-15,0.012255,0.65471,3671.5,5153.8,4678,8
12.099,1.3079,-2.4516,0.41354,-0.87351,0.21293,-0.34609,0.23228,-0.14152,-0.062079,-9.3212e-15,0.062079,4.2631,1.8465,1.6325,0.6241,0.67703,0.40501,0.44111,0.16814,0.17538,0.1489,4.6651e-15,0.1489,0.42748,0.85467,0.18048,-0.13441,0.055925,0.1532,0.56776,-0.78988,0.039878,0.48128,-0.45598,-0.48128,2.1011,3.1978,3.3289,1.9261,3.1952,1.4211,2.6886,2.675,1.9145,2.6214,2.0301,2.6214,-1.3685,-0.082482,0.030323,-0.075071,0.18033,-0.031014,-0.076312,0.012796,-0.0081352,-0.030172,1.1611e-15,0.030172,0.043635,0.19308,-0.0998,-0.036443,0.028832,-0.0033935,0.08675,0.010807,0.05509,-0.00123,1.7772e-16,0.00123,0.59084,3747.5,5153.8,4366.5,8
10.683,-0.16851,-1.3511,0.27722,-0.60086,0.27149,-0.098694,0.082004,-0.14691,-0.0058508,-9.9665e-15,0.0058508,5.5912,2.323,1.4168,0.97097,0.41004,0.37797,0.27301,0.19785,0.17697,0.11528,6.1816e-15,0.11528,0.43551,1.6114,-1.8471,-1.7746,-0.54333,1.0461,0.43105,0.28275,-0.19376,-0.56185,-0.39221,0.56185,1.8069,5.1081,5.6965,5.5864,2.2563,3.0207,1.8095,1.6935,1.9883,2.018,1.7104,2.018,-1.2521,-0.31171,0.18951,0.1259,0.078507,-0.11168,-0.010749,0.051291,-0.013548,0.019147,7.1014e-16,-0.019147,-0.76664,0.55309,0.072327,-0.096428,-0.055998,0.011437,0.055324,-0.019985,0.035877,-0.02463,1.4021e-15,0.02463,0.59084,3701.9,5092.9,4670.7,8
10.878,0.1773,-1.952,0.81449,-0.64756,-0.060509,-0.30665,0.17655,-0.17754,0.12295,-9.7223e-15,-0.12295,5.4097,2.2313,1.8031,0.86887,0.51251,0.42513,0.26743,0.28143,0.19636,0.13665,5.6229e-15,0.13665,0.067725,1.2416,0.47024,-1.7959,1.1442,-0.52582,-0.65657,0.64185,0.29691,-0.65371,-0.25211,0.65371,1.7198,3.0263,3.32,5.2184,3.8373,2.2594,2.3788,2.8619,1.9965,2.2568,1.8256,2.2568,-0.60117,-0.5212,-0.055953,0.20746,-0.080531,0.080563,0.015972,-0.014317,0.0090758,-0.025955,-1.1771e-16,0.025955,-1.2339,0.41107,0.27262,-0.097758,0.035699,-0.092517,0.027911,0.00973,0.05016,-0.014017,1.5957e-15,0.014017,0.49502,3732.3,5138.6,4679.6,8
9.829,0.82917,-2.1315,0.5941,-0.87888,0.29834,-0.14584,0.14329,-0.05463,-0.047068,-7.8873e-15,0.047068,5.5542,1.9121,1.6311,0.83605,0.4185,0.2824,0.35412,0.25093,0.12656,0.18087,5.0441e-15,0.18087,0.40469,1.845,-0.50176,-1.3883,-0.662,-0.128,0.063557,-0.695,0.10693,-0.41326,-0.47479,0.41326,1.8878,5.3924,2.1944,4.1698,2.5144,1.9137,2.0545,2.1673,2.0969,3.0162,1.8083,3.0162,-0.34214,-0.44137,-0.061544,0.16462,0.052054,0.0059711,-0.050641,0.014691,-0.0034687,0.020015,-2.3806e-16,-0.020015,-1.5437,0.1744,0.43946,-0.1571,0.065478,-0.071305,0.055596,0.021328,0.0251,-0.029883,1.5796e-15,0.029883,0.62277,3755.2,5161.4,4686.2,8
6.2256,0.18978,-1.6562,0.56922,-0.5791,0.40684,-0.22455,0.1849,-0.16753,0.051404,-5.1668e-15,-0.051404,2.7012,1.1362,0.84457,0.48767,0.24447,0.3647,0.33443,0.17317,0.13654,0.10802,2.7703e-15,0.10802,0.04877,1.3887,-0.74563,0.33039,0.032704,0.255,1.0157,0.58074,-0.77918,-0.21907,0.17116,0.21907,1.6859,3.4215,3.6428,3.0094,2.0914,3.0273,3.2931,2.0346,2.6863,2.5568,1.7642,2.5568,-0.39444,-0.30228,0.042867,0.079414,0.020224,0.021857,-0.067928,0.0048629,-0.0085782,0.0018401,-6.0377e-18,-0.0018401,-0.54576,0.1827,-0.00098391,-0.062517,0.0038291,-0.081614,0.054322,0.0013056,0.020636,-0.00066045,7.09e-16,0.00066045,0.46309,3869.2,5062.5,4644.2,8
6.2811,0.51747,-1.0677,0.32209,-0.50583,0.36928,-0.24756,0.040111,-0.081251,-0.012277,-4.9478e-15,0.012277,3.7397,1.0304,0.48227,0.60928,0.56815,0.34612,0.28009,0.17575,0.13166,0.17607,3.8962e-15,0.17607,0.45768,1.1275,-0.99445,-0.57854,-0.74676,1.9813,-0.44164,0.58777,0.97761,-0.1054,-0.61536,0.1054,1.827,4.3594,3.355,2.2704,2.5903,5.9616,1.7868,2.2247,2.8395,1.9568,1.9876,1.9568,0.35114,-0.19957,-0.078082,0.13113,-0.05442,-0.0061938,-0.0029925,0.0037088,-0.019482,-0.0028311,-5.9648e-16,0.0028311,-1.3165,0.071173,0.11071,-0.064917,0.16409,-0.078513,0.076517,-0.045061,0.014018,0.00093699,1.2598e-15,-0.00093699,0.51099,3968,5131,4899.1,8
4.7331,0.61529,-0.65587,0.41093,-0.46981,0.20698,-0.2735,0.2616,-0.082629,0.046736,-3.4265e-15,-0.046736,4.4717,1.2116,0.54217,0.34099,0.36099,0.25669,0.23829,0.11996,0.063377,0.044008,4.5301e-15,0.044008,0.71697,1.1615,-0.39835,0.52402,0.010412,-0.073981,0.028511,-1.1706,0.94142,1.5263,-0.85347,-1.5263,2.1461,3.8618,2.6321,3.6642,1.7697,2.1343,2.5343,3.2455,3.2934,4.786,2.386,4.786,-0.66717,-0.2638,0.017588,0.039134,-0.028538,0.030321,0.012174,-0.028585,-0.0031086,0.0080386,3.1057e-16,-0.0080386,-1.0202,0.23844,0.092097,-0.07335,0.087301,-0.013814,0.047928,-0.02163,0.0037962,0.0071649,1.2505e-15,-0.0071649,0.76649,4287.2,4994.1,4502.5,8
5.9899,-0.7078,-0.64794,-0.059423,-0.13491,-0.12974,0.05156,0.099201,0.044223,-0.03499,-6.5694e-15,0.03499,3.0782,1.9071,0.95071,0.3153,0.362,0.39504,0.30146,0.28172,0.14271,0.16373,4.7392e-15,0.16373,0.28288,0.18956,-1.3778,0.30374,0.10894,0.31118,-1.1477,1.3049,1.2679,-0.66616,-0.28985,0.66616,1.8298,1.672,4.3528,2.1456,2.0649,1.5501,3.7162,3.8544,3.9636,4.2412,1.7787,4.2412,0.14766,-0.49824,0.16969,0.023706,0.001649,0.019473,-0.065335,0.01826,0.0049956,0.028845,-7.469e-16,-0.028845,-1.0267,0.41863,0.089704,0.0046885,-0.029378,-0.014352,0.001893,-0.025407,-0.017164,0.0029461,1.4951e-15,-0.0029461,0.38324,3816,4948.5,4504.9,8
9.8402,-0.055388,-1.0435,0.4456,-0.38988,0.093911,-0.1853,0.065872,-0.16848,0.014759,-9.1678e-15,-0.014759,5.2746,1.9924,1.4738,0.71507,0.43464,0.44504,0.21004,0.25617,0.16862,0.11901,6.059e-15,0.11901,0.65777,0.49143,0.043794,-0.03729,-0.49966,-1.2855,-0.089006,-1.3108,0.5918,0.1586,-0.85289,-0.1586,2.0755,2.2583,2.7321,1.9679,1.9839,4.5183,3.047,3.5015,2.6929,1.677,2.5607,1.677,0.065035,-0.37864,-0.079386,0.052991,-0.046094,0.042119,-0.029406,0.025295,0.032336,0.020148,-5.0254e-16,-0.020148,-1.7702,0.38783,0.32879,-0.057952,0.12076,-0.0097136,0.036489,-0.0088143,0.0040886,-0.010016,2.0996e-15,0.010016,0.66642,3701.9,5090.3,4724.5,8
9.9734,0.37257,-1.6251,0.72317,-0.69079,0.15282,-0.28877,0.23899,-0.079311,0.075042,-8.6238e-15,-0.075042,4.8723,1.816,1.648,0.56127,0.3532,0.41364,0.46778,0.12087,0.1874,0.14317,5.3576e-15,0.14317,0.3863,1.0319,-0.30085,0.95038,-0.91909,-1.0267,0.52021,0.37912,0.42389,-0.087951,-0.63285,0.087951,1.6835,3.213,3.6392,2.6837,2.4914,2.9457,1.8936,1.7596,2.2259,1.7559,2.0637,1.7559,-1.5618,-0.12059,0.24303,-0.087969,0.078102,0.058331,0.023377,-0.0098411,0.034955,-0.021984,1.2943e-15,0.021984,-0.13256,0.25503,-0.037318,-0.10492,-0.013809,-0.067922,0.037108,-0.017733,0.025552,0.0063293,4.3876e-16,-0.0063293,0.52972,3752.2,5119.1,4597.2,8
9.5637,-0.92499,-1.1545,0.46592,-0.71621,0.2423,-0.13071,0.15352,-0.23365,0.085338,-9.7905e-15,-0.085338,4.4799,2.2081,1.3662,0.78821,0.62858,0.41015,0.36774,0.18858,0.16515,0.18026,5.8348e-15,0.18026,0.30768,0.66627,-1.2459,0.30246,-1.1287,-0.52531,-0.4841,0.047347,0.50708,-0.2322,-0.54056,0.2322,1.7652,2.4345,4.0752,1.844,4.2037,2.8849,2.4162,1.309,1.8972,2.5596,2.0006,2.5596,-0.75683,-0.33217,0.24719,0.10084,0.038937,0.099069,0.016921,-0.04068,0.0079245,0.022618,2.9113e-16,-0.022618,-1.0211,0.58497,0.046229,0.028977,-0.022054,-0.023457,0.078573,-0.02631,0.0098162,0.015437,1.679e-15,-0.015437,0.46137,3629.9,4996.8,4760.2,8
8.9377,-0.32045,-1.3047,0.47093,-0.63768,0.32845,-0.19091,0.22868,-0.13863,-0.01773,-8.5111e-15,0.01773,5.2843,2.4438,1.5487,0.52433,0.47604,0.27407,0.38577,0.28475,0.12441,0.2406,6.3863e-15,0.2406,0.048838,0.99063,-1.1391,0.051635,-1.0671,0.73265,0.39646,0.11485,-0.20807,0.93709,-0.4413,-0.93709,1.7886,3.1848,3.7796,2.7784,3.7508,2.6109,2.6801,1.7271,1.5076,2.7908,1.9783,2.7908,1.0929,-0.49201,-0.21532,0.064105,-0.010452,0.049986,-0.031567,0.025551,0.0036415,0.043393,-1.5743e-15,-0.043393,-1.4766,-0.1087,0.41169,-0.035153,0.033073,0.044619,-0.03252,0.05177,-0.014221,-0.005392,1.2457e-15,0.005392,0.46137,3680.3,5039.9,4729.8,8
